,mig_int_sex,mig_int_age,mig_int_temporalidad,mig_int_freq,mig_int_motivo,mig_int_motivo/1,mig_int_motivo/2,mig_int_motivo/3,mig_int_motivo/4,mig_int_motivo/5,mig_int_motivo/6,mig_int_motivo/7,mig_int_motivo/8,mig_int_motivo/9,mig_int_motivo/10,mig_int_motivo/11,mig_int_motivo/12,mig_int_motivo/13,mig_int_motivo/99,mig_int_gt,mig_int_gt/GT01,mig_int_gt/GT02,mig_int_gt/GT03,mig_int_gt/GT04,mig_int_gt/GT05,mig_int_gt/GT06,mig_int_gt/GT07,mig_int_gt/GT08,mig_int_gt/GT09,mig_int_gt/GT10,mig_int_gt/GT11,mig_int_gt/GT12,mig_int_gt/GT13,mig_int_gt/GT14,mig_int_gt/GT15,mig_int_gt/GT16,mig_int_gt/GT17,mig_int_gt/GT18,mig_int_gt/GT19,mig_int_gt/GT20,mig_int_gt/GT21,mig_int_gt/GT22,mig_int_slv,mig_int_slv/1184,mig_int_slv/1185,mig_int_slv/1186,mig_int_slv/1187,mig_int_slv/1188,mig_int_slv/1189,mig_int_slv/1190,mig_int_slv/1191,mig_int_slv/1192,mig_int_slv/1193,mig_int_slv/1194,mig_int_slv/1195,mig_int_slv/1196,mig_int_slv/1197,mig_int_hnd,mig_int_hnd/901725,mig_int_hnd/901726,mig_int_hnd/901727,mig_int_hnd/901728,mig_int_hnd/901729,mig_int_hnd/901730,mig_int_hnd/901731,mig_int_hnd/901732,mig_int_hnd/901733,mig_int_hnd/901734,mig_int_hnd/901735,mig_int_hnd/901736,mig_int_hnd/901737,mig_int_hnd/901738,mig_int_hnd/901739,mig_int_hnd/901740,mig_int_hnd/901741,mig_int_hnd/901742,mig_int_area,_index,_parent_table_name,rsp_id,_submission__id,_submission__uuid,_submission__submission_time,_submission__validation_status,_submission__notes,_submission__status,_submission__submitted_by,_submission__tags,country
564,2,32,1,,2 1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901730,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,565,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3757,175685032,2f955b3b-c86f-4dba-b87c-ff0c5da326fc,2021-05-04T02:14:24,,[],submitted_via_web,wfpmandeteam,[],HND
565,2,48,1,,1 2 13,1,1,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901730,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,566,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3758,175685035,edf2ec54-d91f-4bcc-b1f7-c6fe6eefe1ce,2021-05-04T02:14:25,,[],submitted_via_web,wfpmandeteam,[],HND
566,2,53,99,,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901732 901739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,567,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3760,175685804,3cac031e-29e3-4f07-87af-97af32b7cd95,2021-05-04T02:26:25,,[],submitted_via_web,wfpmandeteam,[],HND
567,3,0,99,,99,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,568,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3768,175690300,721bc84d-60d4-43df-a745-b40db610338c,2021-05-04T03:42:04,,[],submitted_via_web,wfpmandeteam,[],HND
568,2,22,2,1.0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,569,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3776,175829032,82fd461e-b9a4-4824-97cd-e60539b295b5,2021-05-04T13:35:18,,[],submitted_via_web,wfpmandeteam,[],HND
569,1,46,2,2.0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,570,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3776,175829032,82fd461e-b9a4-4824-97cd-e60539b295b5,2021-05-04T13:35:18,,[],submitted_via_web,wfpmandeteam,[],HND
570,2,50,2,2.0,11 6,0,0,0,0,0,1,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,571,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3776,175829032,82fd461e-b9a4-4824-97cd-e60539b295b5,2021-05-04T13:35:18,,[],submitted_via_web,wfpmandeteam,[],HND
571,1,42,2,3.0,11 7 1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,572,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3779,175881269,af8ee6a0-c875-4050-b8fe-d98b8f304e63,2021-05-04T17:07:52,,[],submitted_via_web,wfpmandeteam,[],HND
572,2,10,2,3.0,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,573,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3779,175881269,af8ee6a0-c875-4050-b8fe-d98b8f304e63,2021-05-04T17:07:52,,[],submitted_via_web,wfpmandeteam,[],HND
573,1,25,2,2.0,1 13,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,1193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,2,574,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3807,175902571,9e97580c-6a78-4111-bafa-1860c91be494,2021-05-04T19:16:16,,[],submitted_via_web,,[],SLV
574,1,23,2,2.0,1 13,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,1193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,2,575,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3807,175902571,9e97580c-6a78-4111-bafa-1860c91be494,2021-05-04T19:16:16,,[],submitted_via_web,,[],SLV
575,1,63,2,1.0,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,1184 1196,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,1,576,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3814,175902710,0880098b-a35d-455f-8a95-ed8789b80f57,2021-05-04T19:17:26,,[],submitted_via_web,,[],SLV
576,2,48,3,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,1193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1,577,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3839,175904776,3755a653-f318-471a-9210-c3730aa58e15,2021-05-04T19:29:41,,[],submitted_via_web,,[],SLV
577,2,22,2,5.0,1 2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,1193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1,578,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3848,175905222,e252f870-e20b-49b9-a133-c06022d522e3,2021-05-04T19:32:42,,[],submitted_via_web,,[],SLV
578,1,29,1,,1 2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,579,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3870,175909703,10d31457-3dc6-4e10-8504-ded9b6415907,2021-05-04T20:02:10,,[],submitted_via_web,wfpmandeteam,[],HND
579,2,22,3,6.0,1 2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901730,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,580,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3875,175909841,e010679f-a8e9-4758-81e8-0952a6c27492,2021-05-04T20:02:59,,[],submitted_via_web,wfpmandeteam,[],HND
580,1,26,1,,1 2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,1193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,2,581,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3893,175910892,b6589e25-7b01-45cb-832b-ea635ae913be,2021-05-04T20:09:04,,[],submitted_via_web,,[],SLV
581,1,43,2,1.0,1 7 6,1,0,0,0,0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,582,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3895,175912398,a4cb44b0-8a8a-4697-8d9b-9516c3154795,2021-05-04T20:17:59,,[],submitted_via_web,wfpmandeteam,[],HND
582,2,44,2,1.0,1 2 7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,583,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3895,175912398,a4cb44b0-8a8a-4697-8d9b-9516c3154795,2021-05-04T20:17:59,,[],submitted_via_web,wfpmandeteam,[],HND
583,1,22,2,6.0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,1193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,2,584,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3906,175913860,3ae51885-370c-4bc5-b4b4-49f0ba603a21,2021-05-04T20:27:36,,[],submitted_via_web,,[],SLV
584,3,0,99,,99,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,1185,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,99,585,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3918,175916389,422336c9-a9b4-4d83-adcc-1cdfd5d84c0e,2021-05-04T20:44:34,,[],submitted_via_web,,[],SLV
585,2,65,2,7.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901730,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,586,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3934,175917870,5f93ebd4-17fd-4a47-a29b-bcccc63045ba,2021-05-04T20:55:17,,[],submitted_via_web,wfpmandeteam,[],HND
586,2,25,1,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901730,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,587,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3934,175917870,5f93ebd4-17fd-4a47-a29b-bcccc63045ba,2021-05-04T20:55:17,,[],submitted_via_web,wfpmandeteam,[],HND
587,1,18,2,7.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901730,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,588,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3934,175917870,5f93ebd4-17fd-4a47-a29b-bcccc63045ba,2021-05-04T20:55:17,,[],submitted_via_web,wfpmandeteam,[],HND
588,2,32,1,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901730,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,589,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3936,175917877,6c68114d-d7ae-41e7-86d8-8b1e8839e578,2021-05-04T20:55:19,,[],submitted_via_web,wfpmandeteam,[],HND
589,2,30,1,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,590,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3936,175917877,6c68114d-d7ae-41e7-86d8-8b1e8839e578,2021-05-04T20:55:19,,[],submitted_via_web,wfpmandeteam,[],HND
590,2,28,1,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,591,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3936,175917877,6c68114d-d7ae-41e7-86d8-8b1e8839e578,2021-05-04T20:55:19,,[],submitted_via_web,wfpmandeteam,[],HND
591,1,21,1,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,592,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3936,175917877,6c68114d-d7ae-41e7-86d8-8b1e8839e578,2021-05-04T20:55:19,,[],submitted_via_web,wfpmandeteam,[],HND
592,2,24,1,,1 2 6,1,1,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,593,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3943,175918157,c8e848f9-7fe3-4c00-901e-11eaa786ec5f,2021-05-04T20:58:20,,[],submitted_via_web,wfpmandeteam,[],HND
593,2,16,2,7.0,1 3 7,1,0,1,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901728,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,594,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3944,175919667,197cc58a-96bd-42df-b658-f0133be7fad8,2021-05-04T21:11:02,,[],submitted_via_web,wfpmandeteam,[],HND
594,2,37,2,7.0,1 2 6,1,1,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901731,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,595,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3947,175919676,2b0def55-ba2e-4fce-85bf-e5b484907a81,2021-05-04T21:11:05,,[],submitted_via_web,wfpmandeteam,[],HND
595,1,26,2,5.0,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,596,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3955,175920133,65892d31-b3ff-4b0d-ba4e-3da4fe22ca7b,2021-05-04T21:14:59,,[],submitted_via_web,wfpmandeteam,[],HND
596,2,27,2,5.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,597,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3958,175920145,7c6c1b99-ba2b-4f18-96f4-b4d042922be4,2021-05-04T21:15:03,,[],submitted_via_web,wfpmandeteam,[],HND
597,2,45,3,3.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,598,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3960,175920160,cafe084d-4c9f-42a8-8182-27829046999b,2021-05-04T21:15:06,,[],submitted_via_web,wfpmandeteam,[],HND
598,1,38,3,3.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,599,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3960,175920160,cafe084d-4c9f-42a8-8182-27829046999b,2021-05-04T21:15:06,,[],submitted_via_web,wfpmandeteam,[],HND
599,2,28,2,2.0,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,1191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1,600,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3970,175921726,422825aa-f34e-4e23-b8cd-adaa3b14954a,2021-05-04T21:28:55,,[],submitted_via_web,,[],SLV
600,2,30,2,1.0,1 7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,1193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,2,601,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3971,175921728,991c1922-fc01-4f7c-98c6-2567facd94bd,2021-05-04T21:28:56,,[],submitted_via_web,,[],SLV
601,1,45,2,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,1193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,2,602,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3975,175922501,0ab0cda9-1ab5-48c8-9b2d-df5267231a83,2021-05-04T21:34:30,,[],submitted_via_web,,[],SLV
602,2,74,2,2.0,1 2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,1188,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1,603,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3981,175922881,29d43bca-1ea3-4cda-a378-7ac7bd0cabd0,2021-05-04T21:36:55,,[],submitted_via_web,,[],SLV
603,2,33,2,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,1193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,2,604,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3982,175922884,126ba231-70e8-4469-8a54-bb8e6c78e89d,2021-05-04T21:36:56,,[],submitted_via_web,,[],SLV
604,2,35,3,7.0,2 1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901728 901726,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,605,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3990,175923827,638cf6cc-6abc-4cfd-970f-6bf5ba293d1f,2021-05-04T21:45:19,,[],submitted_via_web,wfpmandeteam,[],HND
605,2,32,1,,1 7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901730,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,606,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4015,175925386,f8d6d771-9493-4fbb-9aed-a2ef72328d55,2021-05-04T22:01:16,,[],submitted_via_web,wfpmandeteam,[],HND
606,2,33,2,3.0,2 1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,607,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4025,175930357,f09a7772-751c-40b0-8203-543e10d1e42d,2021-05-04T22:49:00,,[],submitted_via_web,wfpmandeteam,[],HND
607,1,31,2,2.0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,608,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4025,175930357,f09a7772-751c-40b0-8203-543e10d1e42d,2021-05-04T22:49:00,,[],submitted_via_web,wfpmandeteam,[],HND
608,2,23,2,5.0,6 1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,GT09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,609,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4056,175935139,fbaa77e8-9b1a-46cc-a7dd-a8c142d1285d,2021-05-04T23:46:17,,[],submitted_via_web,wfpmandeteam,[],GT
609,2,23,2,4.0,1 2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,GT01 GT20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,610,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4058,175935143,c3257d06-bd8a-44ff-b70d-df19b639d469,2021-05-04T23:46:19,,[],submitted_via_web,wfpmandeteam,[],GT
610,2,46,2,7.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,611,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4067,175935231,e7886fd5-beb3-458b-af39-02a791da05cd,2021-05-04T23:48:17,,[],submitted_via_web,wfpmandeteam,[],HND
611,2,21,2,5.0,1 6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901728,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,612,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4081,175936141,253e635a-7a6e-421d-884d-e5aee0c5c128,2021-05-05T00:08:46,,[],submitted_via_web,wfpmandeteam,[],HND
